Actuated Double Pendulum 2020-06-19 11:32:41 Coord: Cartesian. Integration: Monolithic. Time-step = 5e-05
t, kappa, pos_1, pos_2, pos_3, pos_4, pos_5, pos_6, pos_7, vel_1, vel_2, vel_3, vel_4, vel_5, vel_6, vel_7, acc_1, acc_2, acc_3, acc_4, acc_5, acc_6, acc_7, p_1, p_2, pd_1, pd_2, lambda_1, lambda_2, lambda_3, lambda_4, lambda_5, F, violC
8.74,0.47434559,0.40460687,0.29375718,0.80921374,0.58751436,0.81262107,0.087525973,0.54699209,0.014183786,-0.019536058,0.028367572,-0.039072115,-0.028663307,-0.039460771,-0.022456484,0.0011539437,-0.0035746473,0.0023076066,-0.0071494988,-0.066845906,-0.0011153244,-0.0027495561,3431650.3,4268349.3,-4228.1308,4228.5756,-7995.5817,5.9563465,-3431.1227,980.91077,-7024.043,7684.1919,6.5780129e-15
8.75,0.47434559,0.40474876,0.29356164,0.80949753,0.58712328,0.81233129,0.087131315,0.54676739,0.014195281,-0.019571775,0.028390562,-0.039143551,-0.029275614,-0.03947038,-0.02248392,0.0011448515,-0.0035693826,0.0022897869,-0.0071387042,-0.055594443,-0.00081565824,-0.0027377152,3431608.1,4268391.5,-4209.4886,4209.7976,-7999.8053,4.8357984,-3431.1567,980.93391,-7029.9401,7687.484,6.5505511e-15
8.76,0.47434559,0.40489077,0.29336575,0.80978155,0.58673149,0.81203594,0.086736575,0.54654241,0.014206683,-0.019607453,0.028413367,-0.039214906,-0.029774818,-0.039477266,-0.022511243,0.0011362334,-0.0035662633,0.0022725583,-0.0071324602,-0.04422903,-0.00057017575,-0.0027274189,3431566.1,4268433.5,-4193.4275,4193.7264,-8004.0385,3.7050363,-3431.1831,980.95262,-7035.8331,7690.7624,7.2330838e-15
8.77,0.47434559,0.4050329,0.29316949,0.8100658,0.58633899,0.81173617,0.086341777,0.54631716,0.014218006,-0.019643108,0.028436011,-0.039286216,-0.030159888,-0.039481971,-0.022538472,0.0011295078,-0.0035645493,0.0022593992,-0.0071288205,-0.032771582,-0.00037870778,-0.0027194668,3431524.2,4268475.4,-4180.7411,4180.9509,-8008.2878,2.5621727,-3431.2044,980.96753,-7041.7242,7694.0296,5.2419107e-15
8.78,0.47434559,0.40517513,0.29297288,0.81035027,0.58594577,0.81143312,0.085946941,0.54609164,0.01422926,-0.019678758,0.028458521,-0.039357516,-0.03043002,-0.039485052,-0.022565628,0.0011230384,-0.0035651463,0.0022462885,-0.0071301393,-0.021245239,-0.00024520757,-0.0027129625,3431482.5,4268517.1,-4170.8845,4171.124,-8012.5375,1.4146462,-3431.2165,980.97752,-7047.6157,7697.2881,7.7963036e-15
8.79,0.47434559,0.40531748,0.29277592,0.81063497,0.58555184,0.81112795,0.08555208,0.54586585,0.014240462,-0.019714422,0.028480923,-0.039428844,-0.030584637,-0.039487082,-0.022592733,0.0011184217,-0.003567509,0.0022370737,-0.0071348515,-0.0096721637,-0.00016906094,-0.0027089606,3431440.8,4268558.8,-4164.6338,4164.8479,-8016.7978,0.25957014,-3431.2232,980.98343,-7053.5099,7700.5404,5.0485401e-15
8.8,0.47434559,0.40545994,0.2925786,0.81091989,0.58515719,0.81082182,0.085157201,0.54563979,0.014251623,-0.01975012,0.028503246,-0.03950024,-0.030623388,-0.039488643,-0.022619809,0.0011138167,-0.0035725032,0.0022272657,-0.0071452723,0.0019240383,-0.00015336133,-0.0027063696,3431399.2,4268600.4,-4161.6158,4161.8661,-8021.0526,-0.89550589,-3431.2203,980.98435,-7059.4093,7703.7891,4.8944343e-15
8.81,0.47434559,0.40560251,0.29238092,0.81120503,0.58476183,0.81051587,0.084762306,0.54541345,0.014262759,-0.019785871,0.028525519,-0.039571742,-0.030546153,-0.039490323,-0.022646878,0.0011127248,-0.0035786613,0.0022253675,-0.007157382,0.013520956,-0.00019402076,-0.0027073595,3431357.6,4268642.1,-4162.5397,4162.7007,-8025.3155,-2.0548008,-3431.2127,980.98126,-7065.3162,7707.0371,6.4357633e-15
8.82,0.47434559,0.4057452,0.29218288,0.8114904,0.58436576,0.81021128,0.084367392,0.54518685,0.014273885,-0.019821697,0.028547771,-0.039643394,-0.030353042,-0.039492711,-0.022673965,0.0011124745,-0.0035869994,0.0022249205,-0.0071740194,0.025095463,-0.0002938534,-0.0027102176,3431315.9,4268683.7,-4166.877,4167.0284,-8029.574,-3.2123193,-3431.1974,980.97347,-7071.2336,7710.2872,6.966373e-15
8.83,0.47434559,0.40588799,0.29198448,0.81177599,0.58396896,0.8099092,0.083972448,0.54495998,0.014285016,-0.019857619,0.028570032,-0.039715237,-0.030044392,-0.039496395,-0.022701093,0.0011139293,-0.0035976702,0.0022279019,-0.0071953092,0.036624908,-0.00045228091,-0.0027157542,3431274.2,4268725.4,-4175.2801,4175.3322,-8033.8277,-4.3662851,-3431.1751,980.96128,-7077.1639,7713.5422,6.7509411e-15
8.84,0.47434559,0.4060309,0.29178573,0.8120618,0.58357145,0.80961078,0.083577458,0.54473283,0.014296167,-0.019893659,0.028592334,-0.039787317,-0.02962077,-0.039501951,-0.022728287,0.0011167388,-0.0036106392,0.0022335064,-0.0072212577,0.048086403,-0.00066825228,-0.0027236539,3431232.4,4268767.2,-4187.1536,4187.2212,-8038.0725,-5.5141447,-3431.1452,980.94471,-7083.11,7716.8051,6.9189367e-15
8.85,0.47434559,0.40617392,0.29158661,0.81234783,0.58317322,0.80931716,0.083182401,0.54450541,0.014307354,-0.019929839,0.028614709,-0.039859678,-0.029082968,-0.039509946,-0.022755573,0.0011210939,-0.0036258156,0.002242203,-0.0072516203,0.059457062,-0.0009400116,-0.0027340283,3431190.5,4268809.2,-4203.2164,4203.2395,-8042.3075,-6.6540107,-3431.1084,980.92373,-7089.0747,7720.079,6.8242602e-15
8.86,0.47434559,0.40631705,0.29138713,0.81263409,0.58277426,0.80902949,0.082787249,0.54427772,0.014318594,-0.019966183,0.028637188,-0.039932366,-0.028432004,-0.039520933,-0.022782976,0.001128354,-0.0036427664,0.002257264,-0.0072851334,0.07071493,-0.0012642761,-0.0027477936,3431148.3,4268851.3,-4223.3793,4223.2957,-8046.5367,-7.7863271,-3431.0666,980.89903,-7095.0607,7723.367,5.6705667e-15
8.87,0.47434559,0.40646029,0.29118728,0.81292058,0.58237457,0.8087489,0.08239197,0.54404975,0.014329902,-0.020002714,0.028659804,-0.040005429,-0.02766912,-0.03953544,-0.022810523,0.0011347991,-0.0036633369,0.0022695886,-0.0073266807,0.081837413,-0.0016440101,-0.0027627923,3431106,4268893.7,-4247.1655,4247.147,-8050.7381,-8.900658,-3431.0142,980.86949,-7101.0714,7726.6722,6.6738165e-15
8.88,0.47434559,0.40660364,0.29098707,0.81320729,0.58197415,0.80847648,0.081996527,0.54382151,0.014341295,-0.020039457,0.02868259,-0.040078914,-0.026795777,-0.039553975,-0.02283824,0.0011440761,-0.0036856475,0.0022881216,-0.0073713168,0.092803,-0.0020712522,-0.0027810997,3431063.4,4268936.3,-4275.4029,4275.3222,-8054.9296,-10.003109,-3430.9574,980.83646,-7107.1093,7729.9978,6.5300559e-15
8.89,0.47434559,0.40674711,0.29078649,0.81349423,0.58157299,0.80821334,0.081600876,0.54359298,0.01435279,-0.020076434,0.02870558,-0.040152869,-0.025813655,-0.039577017,-0.022866154,0.0011552772,-0.0037102189,0.0023106275,-0.0074203856,0.10358977,-0.0025444297,-0.0028022263,3431020.5,4268979.2,-4307.7773,4307.6396,-8059.1042,-11.089241,-3430.8948,980.80002,-7113.1777,7733.3471,6.394634e-15
8.9,0.47434559,0.4068907,0.29058554,0.8137814,0.58117109,0.80796056,0.08120497,0.54336418,0.014364404,-0.020113672,0.028728807,-0.040227344,-0.024724646,-0.039605014,-0.022894292,0.0011679403,-0.0037375187,0.0023359221,-0.0074750077,0.11417698,-0.0030614002,-0.0028260302,3430977.2,4269022.4,-4344.1775,4344.0318,-8063.2567,-12.155721,-3430.8256,980.76003,-7119.2797,7736.7233,6.532179e-15
8.91,0.47434559,0.4070344,0.29038422,0.81406881,0.58076844,0.8077192,0.080808758,0.5431351,0.014376153,-0.020151194,0.028752305,-0.040302388,-0.023530851,-0.039638379,-0.022922682,0.0011814281,-0.003767604,0.0023625093,-0.0075354558,0.12454344,-0.0036188657,-0.0028520018,3430933.6,4269066.1,-4384.6225,4384.5358,-8067.3848,-13.200219,-3430.7503,980.71675,-7125.4184,7740.1296,5.0478534e-15
8.92,0.47434559,0.40717822,0.29018252,0.81435645,0.58036504,0.80749029,0.080412183,0.54290573,0.014388054,-0.020189025,0.028776107,-0.04037805,-0.022234581,-0.039677489,-0.022951351,0.0011975055,-0.0037997915,0.0023946675,-0.0075998282,0.13466908,-0.004210843,-0.0028812672,3430889.5,4269110.1,-4429.584,4429.4304,-8071.4928,-14.223067,-3430.6708,980.67101,-7131.5967,7743.5693,4.6131069e-15
8.93,0.47434559,0.40732216,0.28998044,0.81464433,0.57996088,0.80727484,0.080015188,0.54267607,0.014400124,-0.020227191,0.028800247,-0.040454381,-0.020838341,-0.03972268,-0.022980326,0.0012158752,-0.0038341676,0.002431687,-0.0076683805,0.14453387,-0.0048334741,-0.0029136203,3430845,4269154.7,-4478.72,4478.5105,-8075.5774,-15.221491,-3430.587,980.62291,-7137.8178,7747.0458,6.5220288e-15
8.94,0.47434559,0.40746623,0.28977797,0.81493245,0.57955595,0.80707385,0.079617708,0.54244612,0.014412379,-0.020265715,0.028824759,-0.04053143,-0.019344837,-0.039774244,-0.023009634,0.0012347623,-0.0038715295,0.0024692445,-0.0077432586,0.15411879,-0.0054847723,-0.0029479844,3430799.9,4269199.7,-4531.7294,4531.5552,-8079.6319,-16.191382,-3430.4977,980.57229,-7144.0848,7750.5622,6.1529798e-15
8.95,0.47434559,0.40761041,0.28957512,0.81522083,0.57915024,0.80688826,0.079219681,0.54221588,0.014424837,-0.020304623,0.028849674,-0.040609247,-0.017756961,-0.039832433,-0.023039302,0.0012562301,-0.0039110122,0.0025123578,-0.0078220972,0.16340518,-0.0061576203,-0.0029856416,3430754.3,4269245.3,-4589.3862,4589.0969,-8083.6631,-17.134183,-3430.4059,980.52016,-7150.4011,7754.1219,5.7319128e-15
8.96,0.47434559,0.40775472,0.28937188,0.81550945,0.57874376,0.80671901,0.078821037,0.54198533,0.014437513,-0.02034394,0.028875027,-0.040687881,-0.016077792,-0.039897448,-0.023069357,0.0012790864,-0.0039529154,0.00255818,-0.0079058259,0.17237472,-0.0068484228,-0.0030257423,3430708.1,4269291.5,-4650.8109,4650.501,-8087.6645,-18.045898,-3430.3106,980.4664,-7156.7693,7757.728,6.2962959e-15
8.97,0.47434559,0.40789916,0.28916824,0.81579833,0.57833648,0.806567,0.078421708,0.54175449,0.014450424,-0.02038369,0.028900848,-0.04076738,-0.014310582,-0.039969446,-0.023099826,0.0013032903,-0.003997481,0.0026065611,-0.0079949758,0.18101,-0.0075529769,-0.0030683796,3430661.3,4269338.3,-4716.2431,4715.9122,-8091.6353,-18.924751,-3430.2119,980.41158,-7163.1927,7761.3836,6.0713062e-15
8.98,0.47434559,0.40804373,0.2889642,0.81608747,0.57792841,0.80643308,0.078021624,0.54152333,0.014463585,-0.020423897,0.028927169,-0.040847794,-0.012458758,-0.040048533,-0.023130733,0.0013291097,-0.004044365,0.0026582104,-0.0080887365,0.18929481,-0.0082656264,-0.0031135954,3430613.8,4269385.9,-4785.7098,4785.34,-8095.5759,-19.769519,-3430.1109,980.35596,-7169.6743,7765.0919,5.9521313e-15
8.99,0.47434559,0.40818844,0.28875976,0.81637687,0.57751952,0.80631809,0.077620714,0.54129187,0.014477011,-0.020464584,0.028954022,-0.040929168,-0.01052591,-0.040134768,-0.023162105,0.0013568664,-0.004093347,0.0027139338,-0.0081865517,0.19721266,-0.0089809232,-0.0031615435,3430565.5,4269434.1,-4859.1226,4858.6842,-8099.4884,-20.580093,-3430.009,980.30028,-7176.217,7768.8559,4.3048889e-15
9,0.47434559,0.40833327,0.28855491,0.81666655,0.57710982,0.80622282,0.077218905,0.54106009,0.014490718,-0.020505775,0.028981435,-0.041011551,-0.0085157817,-0.040228158,-0.023193967,0.001385234,-0.0041450635,0.0027704897,-0.0082901116,0.20474814,-0.0096959037,-0.0032114391,3430516.6,4269483,-4935.9274,4935.5232,-8103.3623,-21.350477,-3429.9041,980.24405,-7182.8238,7772.6787,6.0556153e-15
9.01,0.47434559,0.40847825,0.28834964,0.8169565,0.57669929,0.80614802,0.076816127,0.54082799,0.014504719,-0.020547493,0.029009438,-0.041094986,-0.0064322693,-0.040328665,-0.023226341,0.0014153843,-0.0041988685,0.0028307669,-0.0083977382,0.21188711,-0.010403967,-0.0032639284,3430466.8,4269532.8,-5016.554,5016.1339,-8107.2067,-22.083446,-3429.7993,980.1884,-7189.4975,7776.563,5.8866036e-15
9.02,0.47434559,0.40862337,0.28814396,0.81724674,0.57628792,0.80609441,0.076412308,0.54059556,0.01451903,-0.020589759,0.029038059,-0.041179519,-0.0042794086,-0.040436199,-0.023259252,0.0014468731,-0.0042547253,0.0028937407,-0.0085094545,0.21861552,-0.01110049,-0.0033186149,3430416.2,4269583.4,-5100.7698,5100.3152,-8111.018,-22.776447,-3429.6942,980.13355,-7196.2408,7780.5116,5.842664e-15
9.03,0.47434559,0.40876863,0.28793785,0.81753727,0.5758757,0.80606265,0.07600738,0.5403628,0.014533662,-0.020632595,0.029067324,-0.041265191,-0.0020613683,-0.040550623,-0.023292722,0.0014797622,-0.0043127893,0.0029595214,-0.0086255807,0.22492098,-0.011781245,-0.0033756323,3430364.8,4269634.8,-5188.2117,5187.7589,-8114.7956,-23.427704,-3429.5894,980.07974,-7203.0562,7784.5273,5.7506981e-15
9.04,0.47434559,0.40891404,0.28773131,0.81782809,0.57546261,0.80605338,0.075601274,0.54012971,0.014548629,-0.020676022,0.029097259,-0.041352044,0.00021755774,-0.040671755,-0.023326772,0.0015138881,-0.0043729086,0.0030277663,-0.0087458241,0.23079084,-0.012441538,-0.00343476,3430312.5,4269687.1,-5278.9836,5278.5066,-8118.5393,-24.036328,-3429.4853,980.02739,-7209.9466,7788.6126,5.6831193e-15
9.05,0.47434559,0.40905961,0.28752433,0.81811921,0.57504865,0.80606719,0.075193923,0.53989626,0.014563943,-0.020720059,0.029127887,-0.041440118,0.0025529592,-0.040799368,-0.023361423,0.0015491386,-0.0044348302,0.0030982753,-0.0088696616,0.23621414,-0.013076645,-0.0034957672,3430259.2,4269740.4,-5372.8156,5372.3142,-8122.249,-24.600988,-3429.3825,979.97685,-7216.9142,7792.77,5.6332196e-15
9.06,0.47434559,0.40920532,0.2873169,0.81841065,0.5746338,0.80610461,0.074785266,0.53966247,0.014579616,-0.020764725,0.029159232,-0.04152945,0.0049403185,-0.040933192,-0.023396694,0.0015854255,-0.0044985836,0.0031708383,-0.0089971762,0.24118065,-0.013682689,-0.0035585939,3430205,4269794.6,-5469.4154,5468.9218,-8125.924,-25.120683,-3429.2816,979.92827,-7223.9615,7797.0018,5.5218949e-15
9.07,0.47434559,0.4093512,0.28710903,0.8187024,0.57421806,0.80616615,0.07437524,0.53942833,0.014595657,-0.020810038,0.029191314,-0.041620075,0.0073750193,-0.041072914,-0.023432603,0.0016228092,-0.0045642027,0.0032455905,-0.009128425,0.24568104,-0.014256003,-0.0036233078,3430149.8,4269849.8,-5568.8082,5568.3085,-8129.5641,-25.594304,-3429.1827,979.88223,-7231.0905,7801.3101,5.4205154e-15
9.08,0.47434559,0.40949724,0.2869007,0.81899448,0.5738014,0.80625226,0.073963789,0.53919382,0.014612077,-0.020856014,0.029224153,-0.041712029,0.009852356,-0.041218189,-0.023469167,0.0016611845,-0.0046313469,0.0033223689,-0.0092626938,0.2497065,-0.014792431,-0.0036896377,3430093.6,4269906,-5670.7695,5670.2334,-8133.1701,-26.021296,-3429.0865,979.83876,-7238.3035,7805.697,5.3871563e-15
9.09,0.47434559,0.40964344,0.28669191,0.81928689,0.57338381,0.80636333,0.073550859,0.53895894,0.014628884,-0.02090267,0.029257768,-0.041805341,0.012367542,-0.041368631,-0.023506401,0.0017002136,-0.0047002181,0.0034003394,-0.0094004977,0.25324965,-0.015289425,-0.0037574035,3430036.4,4269963.2,-5774.8366,5774.3208,-8136.7404,-26.400104,-3428.9932,979.79813,-7245.6023,7810.1644,4.9753756e-15
9.1,0.47434559,0.40978982,0.28648264,0.81957964,0.57296529,0.80649972,0.0731364,0.53872369,0.014646087,-0.02095002,0.029292174,-0.041900041,0.01491572,-0.041523827,-0.023544321,0.0017402479,-0.0047701131,0.0034804896,-0.0095402305,0.25630402,-0.015742529,-0.0038265282,3429978.1,4270021.5,-5881.2013,5880.6543,-8140.2775,-26.731173,-3428.9037,979.76082,-7252.989,7814.7139,5.2480795e-15
9.11,0.47434559,0.40993637,0.2862729,0.81987273,0.57254581,0.80666173,0.072720368,0.53848805,0.014663692,-0.020998078,0.029327385,-0.041996156,0.017491971,-0.041683332,-0.023582937,0.0017809478,-0.0048415609,0.0035619044,-0.0096831156,0.25886344,-0.016150599,-0.0038970043,3429918.7,4270080.8,-5989.3418,5988.7855,-8143.7794,-27.012947,-3428.8176,979.72677,-7260.4648,7819.3471,5.1401048e-15
9.12,0.47434559,0.41008309,0.28606268,0.82016619,0.57212536,0.80684963,0.072302721,0.53825203,0.014681707,-0.021046855,0.029363414,-0.04209371,0.020091324,-0.041846678,-0.023622263,0.0018220893,-0.0049140416,0.0036441842,-0.0098280793,0.26092362,-0.016510534,-0.0039683645,3429858.3,4270141.2,-6099.0364,6098.4938,-8147.2465,-27.244873,-3428.7358,979.69621,-7268.0315,7824.0654,5.1772147e-15
9.13,0.47434559,0.41023,0.28585196,0.82046,0.57170393,0.80706362,0.071883423,0.53801561,0.014700136,-0.021096363,0.029400272,-0.042192726,0.022708766,-0.042013377,-0.023662308,0.0018637998,-0.0049876404,0.0037276081,-0.0099752748,0.26248073,-0.016820826,-0.004040761,3429796.8,4270202.8,-6210.1961,6209.6657,-8150.6796,-27.427061,-3428.6581,979.66945,-7275.6904,7828.8699,5.0444947e-15
9.14,0.47434559,0.4103771,0.28564075,0.82075419,0.5712815,0.80730385,0.071462444,0.53777878,0.014718983,-0.021146611,0.029437967,-0.042293221,0.02533925,-0.042182923,-0.02370308,0.0019057596,-0.0050620528,0.0038115021,-0.010124117,0.26353169,-0.017079665,-0.0041137604,3429734.1,4270265.4,-6322.5402,6322.0067,-8154.0786,-27.558844,-3428.5852,979.64633,-7283.4426,7833.7617,4.8594457e-15
9.15,0.47434559,0.41052438,0.28542903,0.82104877,0.57085806,0.80757043,0.071039757,0.53754154,0.014738253,-0.021197607,0.029476506,-0.042395213,0.027977707,-0.042354796,-0.023744586,0.0019481949,-0.0051372652,0.0038963992,-0.010274524,0.2640748,-0.017286117,-0.0041875464,3429670.3,4270329.2,-6435.7724,6435.2519,-8157.444,-27.640001,-3428.5169,979.62713,-7291.2892,7838.7416,4.8803269e-15
9.16,0.47434559,0.41067186,0.2852168,0.82134373,0.57043359,0.80786342,0.070615342,0.53730389,0.014757947,-0.021249358,0.029515894,-0.042498715,0.030619053,-0.042528468,-0.023786832,0.0019906058,-0.0052130948,0.0039811754,-0.010426215,0.26410961,-0.01743956,-0.0042615972,3429605.4,4270394.1,-6549.7317,6549.2193,-8160.7757,-27.67031,-3428.4535,979.61189,-7299.2308,7843.8102,4.7014373e-15
9.17,0.47434559,0.41081954,0.28500404,0.82163909,0.57000808,0.80818281,0.070189183,0.5370658,0.014778067,-0.021301869,0.029556134,-0.042603739,0.033258203,-0.042703407,-0.02382982,0.0020332832,-0.0052893509,0.0040665556,-0.010578709,0.26363564,-0.017539471,-0.0043360575,3429539.3,4270460.2,-6664.1755,6663.6616,-8164.0746,-27.649993,-3428.3953,979.60062,-7307.2683,7848.9679,4.7562562e-15
9.18,0.47434559,0.41096743,0.28479076,0.82193485,0.56958151,0.80852856,0.069761271,0.53682729,0.014798613,-0.021355146,0.029597227,-0.042710291,0.035890076,-0.04287908,-0.023873554,0.0020759274,-0.0053659912,0.0041518508,-0.010731985,0.26265431,-0.017586315,-0.0044106502,3429472.1,4270527.4,-6778.7786,6778.2679,-8167.3408,-27.578939,-3428.342,979.59338,-7315.4022,7854.215,4.5335995e-15
9.19,0.47434559,0.41111552,0.28457693,0.82223103,0.56915387,0.80890057,0.069331601,0.53658833,0.014819585,-0.021409189,0.02963917,-0.042818378,0.038509608,-0.043054957,-0.023918033,0.0021184636,-0.0054428374,0.0042369278,-0.010885674,0.26116777,-0.01758059,-0.0044852165,3429403.7,4270595.8,-6893.34,6892.8323,-8170.5747,-27.457259,-3428.2941,979.58988,-7323.6326,7859.5515,4.5087222e-15
9.2,0.47434559,0.41126382,0.28436257,0.82252764,0.56872514,0.80929869,0.068900173,0.53634892,0.014840981,-0.021464001,0.029681962,-0.042928002,0.04111176,-0.043230516,-0.023963256,0.002160616,-0.0055195706,0.0043212172,-0.011039151,0.25917912,-0.017522965,-0.0045593528,3429334.2,4270665.3,-7007.5697,7007.0794,-8173.7769,-27.285063,-3428.2511,979.59038,-7331.9596,7864.9774,4.4724388e-15
9.21,0.47434559,0.41141234,0.28414765,0.82282468,0.5682953,0.80972273,0.068466993,0.53610906,0.014862798,-0.021519581,0.029725596,-0.043039162,0.043691529,-0.04340525,-0.02400922,0.0022026861,-0.0055963555,0.0044053853,-0.011192702,0.25669194,-0.017415365,-0.0046334018,3429263.6,4270735.9,-7121.2944,7120.8247,-8176.948,-27.06313,-3428.2132,979.59468,-7340.3835,7870.4922,4.4758824e-15
9.22,0.47434559,0.41156108,0.28393217,0.82312215,0.56786435,0.81017243,0.068032073,0.53586874,0.014885033,-0.021575928,0.029770066,-0.043151856,0.046243956,-0.043578664,-0.024055922,0.0022442975,-0.0056729626,0.0044886063,-0.011345917,0.25371171,-0.017259498,-0.0047069218,3429191.8,4270807.7,-7234.1438,7233.7004,-8180.0882,-26.791347,-3428.1804,979.60242,-7348.9036,7876.0954,4.3860836e-15
9.23,0.47434559,0.41171004,0.28371613,0.82342008,0.56743226,0.8106475,0.067595426,0.53562794,0.014907681,-0.021633038,0.029815362,-0.043266077,0.048764138,-0.043750284,-0.024103355,0.0022853324,-0.0057491082,0.0045706705,-0.011498212,0.25024391,-0.017057208,-0.0047796625,3429118.9,4270880.6,-7346.0206,7345.6003,-8183.1983,-26.470603,-3428.1524,979.61372,-7357.5198,7881.7864,4.2726461e-15
9.24,0.47434559,0.41185923,0.28349951,0.82371846,0.56699902,0.81114759,0.067157074,0.53538667,0.014930737,-0.021690908,0.029861474,-0.043381816,0.051247235,-0.043919661,-0.024151512,0.0023257667,-0.0058247357,0.0046515344,-0.011649471,0.2462957,-0.01681118,-0.0048515728,3429044.9,4270954.6,-7456.6459,7456.2422,-8186.279,-26.101454,-3428.1291,979.62832,-7366.2315,7887.5642,4.2119029e-15
9.25,0.47434559,0.41200866,0.28328231,0.82401731,0.56656462,0.8116723,0.066717042,0.53514491,0.014954194,-0.021749531,0.029908388,-0.043499062,0.053688478,-0.044086372,-0.024200383,0.0023654728,-0.0058997599,0.004730919,-0.011799538,0.24187494,-0.016524399,-0.0049224992,3428969.8,4271029.7,-7565.8248,7565.4325,-8189.3307,-25.684455,-3428.1103,979.646,-7375.0378,7893.4278,4.008351e-15
9.26,0.47434559,0.41215832,0.28306452,0.82431663,0.56612904,0.8122212,0.066275357,0.53490266,0.014978045,-0.0218089,0.02995609,-0.0436178,0.056083184,-0.044250022,-0.024249959,0.0024045,-0.0059739671,0.0048089888,-0.011947942,0.23698975,-0.016199792,-0.0049923701,3428893.6,4271105.9,-7673.2085,7672.8538,-8192.3547,-25.220714,-3428.0957,979.66651,-7383.9378,7899.376,4.0313481e-15
9.27,0.47434559,0.41230822,0.28284613,0.82461644,0.56569226,0.8127938,0.065832053,0.53465991,0.015002282,-0.021869008,0.030004564,-0.043738015,0.05842676,-0.044410254,-0.024300227,0.002442627,-0.0060473761,0.0048852211,-0.012094775,0.23165037,-0.015841208,-0.0050610075,3428816.3,4271183.2,-7778.7095,7778.3816,-8195.3508,-24.7109,-3428.0851,979.68952,-7392.9306,7905.4072,3.8988434e-15
